奇异轮播,#genre#
CCTV8电视剧,http://gslbmgsplive.miguvideo.com/wd_r2/2018/ocn/cctv8hd/2000/index.m3u8?msisdn=97967e1c11feb63975c2f10176bd4075&mdspid=&spid=699004&netType=0&sid=5500212868&pid=2028597139&timestamp=20260811102041&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=624878356&ParentNodeID=-99&assertID=5500212868&client_ip=39.103.182.111&SecurityKey=20260811102041&promotionId=&mvid=5100001695&mcid=500020&playurlVersion=WX-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=d332cef184dbcc19a4f4e05774a943bd&ddCalcu=ddb3v33a42b9caae4f7178540deb4cfc41a9&sv=10004&ct=android
CCTV9纪录,http://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv9hd/51/index.m3u8?msisdn=8ec178be1d7c67c9179596e17ce35980&mdspid=&spid=699004&netType=0&sid=5501083624&pid=2028597139&timestamp=20260811102041&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=673168140&ParentNodeID=-99&assertID=5501083624&client_ip=39.103.182.111&SecurityKey=20260811102041&promotionId=&mvid=5102910384&mcid=500020&playurlVersion=WX-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=b5268c54fc805ba6de6faab5c1eeaa11&ddCalcu=1b15va2aa6de8aec15c45fbca8a0f56bead6&sv=10004&ct=android
CCTV10科教,http://gslbmgsplive.miguvideo.com/wd_r2/2018/ocn/cctv10hd/2000/index.m3u8?msisdn=9c61f4729d2ca78b87bae423dceafa24&mdspid=&spid=699004&netType=0&sid=5500212874&pid=2028597139&timestamp=20260811102042&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=624878405&ParentNodeID=-99&assertID=5500212874&client_ip=39.103.188.159&SecurityKey=20260811102042&promotionId=&mvid=5100001696&mcid=500020&playurlVersion=WX-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=869184e0c74683afdcfcf7789b518fad&ddCalcu=d8a6vf9a81y18a54be908c7774f6c8f3cadf&sv=10004&ct=android
CCTV11戏曲,http://gslbmgsplive.miguvideo.com/migu/kailu/cctv11hd/51/20200103/index.m3u8?msisdn=97705c80186e2ada0adb674b8ae08d1b&mdspid=&spid=699004&netType=0&sid=5500988610&pid=2028597139&timestamp=20260811102042&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=667987558&ParentNodeID=-99&assertID=5500988610&client_ip=47.92.23.141&SecurityKey=20260811102042&promotionId=&mvid=5102751362&mcid=500020&playurlVersion=WX-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=593bfc3e72790d0539302bd18060101c&ddCalcu=c519v03a1bz0fa6c038e17d2b729003d9035&sv=10004&ct=android
CCTV12社会与法,http://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv12hd/51/index.m3u8?msisdn=0752c44630af83360ffa45943b37d092&mdspid=&spid=699004&netType=0&sid=5501083627&pid=2028597139&timestamp=20260811102042&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=673168185&ParentNodeID=-99&assertID=5501083627&client_ip=39.103.182.111&SecurityKey=20260811102042&promotionId=&mvid=5102910389&mcid=500020&playurlVersion=WX-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=8879fcb3dfa6e7b923443df685c1b0a2&ddCalcu=28a8v07ab9d1facc5b836dffda364e473b29&sv=10004&ct=android
CCTV13新闻,http://gslbmgsplive.miguvideo.com/envivo_x/2018/SD/cctv13/2000/index.m3u8?msisdn=2a831eb8ec6b4ace50417fd954b87c6d&mdspid=&spid=699004&netType=0&sid=2202208864&pid=2028597139&timestamp=20260811102042&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=608807423&ParentNodeID=-99&assertID=2202208864&client_ip=39.103.188.159&SecurityKey=20260811102042&promotionId=&mvid=2202208864&mcid=500020&playurlVersion=WX-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=23636006251d53ad4a3abc52033ed768&ddCalcu=8263v76ad3ye6a3030062255c1bda533aa4d&sv=10004&ct=android
CCTV14少儿,http://gslbmgsplive.miguvideo.com/wd_r2/2018/ocn/cctv14hd/2000/index.m3u8?msisdn=ce26d86730e1ec24bb63c205e0b60721&mdspid=&spid=699004&netType=0&sid=5500212875&pid=2028597139&timestamp=20260811102042&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=624878440&ParentNodeID=-99&assertID=5500212875&client_ip=39.103.188.159&SecurityKey=20260811102042&promotionId=&mvid=5100001697&mcid=500020&playurlVersion=WX-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=d361b52a73528ee3c3520e75fd1030dc&ddCalcu=cdd3v06a31y0ba15d2fa5773e502285e3ec3&sv=10004&ct=android
CCTV15音乐,http://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv15hd/51/index.m3u8?msisdn=991d6cee3415d46677f45523b5ab35c5&mdspid=&spid=699004&netType=0&sid=5501083628&pid=2028597139&timestamp=20260811102043&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=673168223&ParentNodeID=-99&assertID=5501083628&client_ip=39.103.182.111&SecurityKey=20260811102043&promotionId=&mvid=5102910391&mcid=500020&playurlVersion=WX-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=0ed786dc198f94e82eec6e82f5849e9b&ddCalcu=b09eveda97a48a865dfc2189e86fc9e4ee28&sv=10004&ct=android
CCTV17农业农村,http://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv17hd/51/index.m3u8?msisdn=d273e842ca126ea450747d3192407b8c&mdspid=&spid=699004&netType=0&sid=5501083631&pid=2028597139&timestamp=20260811102044&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=673168256&ParentNodeID=-99&assertID=5501083631&client_ip=39.103.188.159&SecurityKey=20260811102044&promotionId=&mvid=5102910396&mcid=500020&playurlVersion=WX-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=f5b2f4b4eb7119ee7af1db9c2efdcf2b&ddCalcu=bf25vfbac2adfaf4eb24ce9bb7d111f9ae7e&sv=10004&ct=android
CGTN,http://gslbmgsplive.miguvideo.com/envivo_x/2018/SD/cctvnews/1000/index.m3u8?msisdn=c310779cf71e1be3c8ab18bc608ec652&mdspid=&spid=699004&netType=0&sid=2202196407&pid=2028597139&timestamp=20260811102047&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=609017205&ParentNodeID=-99&assertID=2202196407&client_ip=39.103.182.111&SecurityKey=20260811102047&promotionId=&mvid=2202196407&mcid=500020&playurlVersion=WX-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=0047a1e4019166e2b58d8091d4f86e68&ddCalcu=8060ve4a67a8aaf14ed410910981d6865eb2&sv=10004&ct=android
CGTN俄语,http://gslbmgsplive.miguvideo.com/envivo_v/2018/SD/cctv/eyu/1000/index.m3u8?msisdn=cb9074d78f623289fe49aac0ce712fc9&mdspid=&spid=699004&netType=0&sid=2200179332&pid=2028597139&timestamp=20260811102045&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=609006446&ParentNodeID=-99&assertID=2200179332&client_ip=47.92.23.141&SecurityKey=20260811102045&promotionId=&mvid=2200179332&mcid=500020&playurlVersion=WX-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=c1de51fa9a59ebdd3f361b4040b95c17&ddCalcu=7c11vcda5ey95ab10f4a094ab5196e3bfd3d&sv=10004&ct=android
CGTN外语纪录,http://gslbmgsplive.miguvideo.com/envivo_v/2018/SD/cctv/doc/1000/index.m3u8?msisdn=f5845fcfaf72c4bff62f6f78b2a4ce68&mdspid=&spid=699004&netType=0&sid=2200179356&pid=2028597139&timestamp=20260811102044&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=609006487&ParentNodeID=-99&assertID=2200179356&client_ip=39.103.182.111&SecurityKey=20260811102044&promotionId=&mvid=2200179356&mcid=500020&playurlVersion=WX-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=850c292e8c905da7a8f7f39d2c10ab76&ddCalcu=6875vb0aacy02a19c22ed89c39f075fd8aa7&sv=10004&ct=android
CGTN法语,http://gslbmgsplive.miguvideo.com/envivo_v/2018/SD/cctv/fayu/1000/index.m3u8?msisdn=106fb2aa57ddbcf3b2241a875bbff16b&mdspid=&spid=699004&netType=0&sid=2200179324&pid=2028597139&timestamp=20260811102045&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=609006476&ParentNodeID=-99&assertID=2200179324&client_ip=39.103.188.159&SecurityKey=20260811102045&promotionId=&mvid=2200179324&mcid=500020&playurlVersion=WX-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=d33d6ebedef67d826be0c01ef8133ec2&ddCalcu=2dc3ve3a3dy36a1e8bfeed1e0fc607edb862&sv=10004&ct=android
CGTN西班牙语,http://gslbmgsplive.miguvideo.com/envivo_v/2018/SD/cctv/xibanya/1000/index.m3u8?msisdn=a775d3311b3160d174801d67f2c70ee4&mdspid=&spid=699004&netType=0&sid=2200179337&pid=2028597139&timestamp=20260811102045&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=609006450&ParentNodeID=-99&assertID=2200179337&client_ip=39.103.188.159&SecurityKey=20260811102045&promotionId=&mvid=2200179337&mcid=500020&playurlVersion=WX-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=df98e8058b111ad6bc6e8cfe8888d64d&ddCalcu=dd4fv69ad8y8ea888085e8fbc181e16acdb6&sv=10004&ct=android
CGTN阿拉伯语,http://gslbmgsplive.miguvideo.com/envivo_v/SD/cctv/alabo/1000/index.m3u8?msisdn=81bdafc78b428efff844ba72a5e80abe&mdspid=&spid=699004&netType=0&sid=2200179303&pid=2028597139&timestamp=20260811102045&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=609154345&ParentNodeID=-99&assertID=2200179303&client_ip=39.103.182.111&SecurityKey=20260811102045&promotionId=&mvid=2200179303&mcid=500020&playurlVersion=WX-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=9809e409f5a4de7eca9a31d081c0c394&ddCalcu=4998v30ac9b0eac410890fd51a34ad9ea7ce&sv=10004&ct=android
中学生,http://gslbmgsplive.miguvideo.com/migu/kailu/20210415/cctvzhongxuesheng/51/index.m3u8?msisdn=47dd87977f5fa32ab9027275d9725d09&mdspid=&spid=699004&netType=0&sid=5910019355&pid=2028597139&timestamp=20260811102047&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=708869532&ParentNodeID=-99&assertID=5910019355&client_ip=47.92.23.141&SecurityKey=20260811102047&promotionId=&mvid=5900002149&mcid=500020&playurlVersion=WX-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=c333ecf72b6424e4316aba138df8d0c8&ddCalcu=8cc3v03ad3z8eafcdf87321ba6b4a2641e34&sv=10004&ct=android
发现之旅,http://gslbmgsplive.miguvideo.com/wd_r3/cnr/faxianzhilv/2000/index.m3u8?msisdn=889a459c4a9dc8925ad227332f6cf72d&mdspid=&spid=699004&netType=0&sid=5500212893&pid=2028597139&timestamp=20260811102046&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=624878970&ParentNodeID=-99&assertID=5500212893&client_ip=39.103.188.159&SecurityKey=20260811102046&promotionId=&mvid=5100001701&mcid=500020&playurlVersion=WX-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=be59eff370f28ba3789c0ebfe2f8eebb&ddCalcu=bbbeve5ae9l8eaff2fe3f7b0ef02c89b8a73&sv=10004&ct=android
老故事,http://gslbmgsplive.miguvideo.com/migu/kailu/cctvlaogushi/50/20231109/index.m3u8?msisdn=7a9bdfaa7ab2f673846db5840126c5db&mdspid=&spid=699004&netType=0&sid=5910022002&pid=2028597139&timestamp=20260811102045&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=884121956&ParentNodeID=-99&assertID=5910022002&client_ip=39.103.188.159&SecurityKey=20260811102045&promotionId=&mvid=5900006372&mcid=500020&playurlVersion=WX-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=38710a9c48e74c68abba3a4cd72b73e5&ddCalcu=53e8v37a71lb0a2a79dcc448ae37a4bcb6a8&sv=10004&ct=android
江苏卫视,http://gslbmgsplive.miguvideo.com/wd_r2/cctv/jiangsuhd/1200/index.m3u8?msisdn=16fd478b285f6b2c0b118258c4dc18f3&mdspid=&spid=699067&netType=0&sid=5500199408&pid=2028597139&timestamp=20260811102049&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=623899368&ParentNodeID=-99&assertID=5500199408&client_ip=39.103.188.159&SecurityKey=20260811102049&promotionId=&mvid=5100156802&mcid=500020&playurlVersion=WX-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=c7e6913fb0537bab89641d1c13eb2f3f&ddCalcu=fc37vfea26bb9ae1331fcb10d513476b9a8b&sv=10004&ct=android
CETV1,http://gslbmgsplive.miguvideo.com/migu/kailu/cetv1/51/20240709/index.m3u8?msisdn=b21fc79aa1e6f223b085bc3371c0139b&mdspid=&spid=699004&netType=0&sid=5910022150&pid=2028597139&timestamp=20260811102121&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=923287154&ParentNodeID=-99&assertID=5910022150&client_ip=39.103.182.111&SecurityKey=20260811102121&promotionId=&mvid=5900006636&mcid=500020&playurlVersion=WX-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=be908077a23e9f0e1db1cac85bdd9f03&ddCalcu=3b0evf9a90dd8ad0b7578ac2a3ce19bfd01e&sv=10004&ct=android
CETV2,http://gslbmgsplive.miguvideo.com/migu/kailu/cetv2/51/20240709/index.m3u8?msisdn=8c6ca72f2a98f74197b0b92561da8e12&mdspid=&spid=699004&netType=0&sid=5910022152&pid=2028597139&timestamp=20260811102121&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=923287211&ParentNodeID=-99&assertID=5910022152&client_ip=39.103.188.159&SecurityKey=20260811102121&promotionId=&mvid=5900006638&mcid=500020&playurlVersion=WX-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=e4ebfb4b76f60b769f19aca6780f6039&ddCalcu=9e34v0ea6baffa0b847b67a6cfa6901bf796&sv=10004&ct=android
CETV4,http://gslbmgsplive.miguvideo.com/migu/kailu/cetv4/51/20240709/index.m3u8?msisdn=d9fb8a29ac54a953ada4641ec9b01d23&mdspid=&spid=699004&netType=0&sid=5910022154&pid=2028597139&timestamp=20260811102121&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=923287339&ParentNodeID=-99&assertID=5910022154&client_ip=39.103.182.111&SecurityKey=20260811102121&promotionId=&mvid=5900006640&mcid=500020&playurlVersion=WX-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=e31715bf032745a5094f922481df7ab6&ddCalcu=6eb3va1a77bf1ad51b8f40232297f4459a05&sv=10004&ct=android
CHC影迷电影,http://gslbmgsplive.miguvideo.com/migu/kailu/chcymdy/51/20250415/index.m3u8?msisdn=40a1e49babc3673d73e6f205e2123fe0&mdspid=&spid=699004&netType=0&sid=5910022176&pid=2028597139&timestamp=20260811102113&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=952383261&ParentNodeID=-99&assertID=5910022176&client_ip=39.103.188.159&SecurityKey=20260811102113&promotionId=&mvid=5900006704&mcid=500020&playurlVersion=WX-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=b9bffec30aa17ea8de42fdff8541e00a&ddCalcu=ab09v0baefa1fa4e5c83f0fadaf1274eead8&sv=10004&ct=android
CCTV1综合,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/cctv/cctv1hd/1200/index.m3u8?msisdn=eb94380af0e288a5a8d1282600d83a45&mdspid=&spid=699004&netType=0&sid=2201057821&pid=2028597139&timestamp=20260811062538&Channel_ID=0116_2600034600-99000-201600010030811&ProgramID=608807420&ParentNodeID=-99&assertID=2201057821&client_ip=58.144.197.32&SecurityKey=20260811062538&promotionId=&mvid=2201057821&mcid=500020&playurlVersion=ZQ-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=3673b52220b9d09c1784317c3ba370d1&sv=10004&ct=android
CCTV1综合,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/cctv/cctv1hd/1200/index.m3u8?msisdn=eb94380af0e288a5a8d1282600d83a45&mdspid=&spid=699004&netType=0&sid=2201057821&pid=2028597139&timestamp=20260811062505&Channel_ID=0116_2600034600-99000-201600010075004&ProgramID=608807420&ParentNodeID=-99&assertID=2201057821&client_ip=58.144.197.107&SecurityKey=20260811062505&promotionId=&mvid=2201057821&mcid=500020&playurlVersion=ZQ-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=facabaf1cff1afec0feb9c9b41a29e1a&sv=10004&ct=android
CCTV1综合,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/cctv/cctv1hd/1200/index.m3u8?msisdn=5e6a25133498273a44d60d48b7d4f0d4&mdspid=&spid=699004&netType=0&sid=2201057821&pid=2028597139&timestamp=20260811062003&Channel_ID=0116_2600034600-99000-201600010080423&ProgramID=608807420&ParentNodeID=-99&assertID=2201057821&client_ip=58.144.196.254&SecurityKey=20260811062003&promotionId=&mvid=2201057821&mcid=500020&playurlVersion=ZQ-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=9fd1e60f451474611c448e955e196a8f&sv=10004&ct=android
CCTV1综合,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/cctv/cctv1hd/1200/index.m3u8?msisdn=5e6a25133498273a44d60d48b7d4f0d4&mdspid=&spid=699004&netType=0&sid=2201057821&pid=2028597139&timestamp=20260811061933&Channel_ID=0116_2600034600-99000-201600010081369&ProgramID=608807420&ParentNodeID=-99&assertID=2201057821&client_ip=58.144.198.171&SecurityKey=20260811061933&promotionId=&mvid=2201057821&mcid=500020&playurlVersion=ZQ-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=fb9dbd9ab68c1f498d31bed7a5e7500e&sv=10004&ct=android
CCTV1综合,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/cctv/cctv1hd/1200/index.m3u8?msisdn=5e6a25133498273a44d60d48b7d4f0d4&mdspid=&spid=699004&netType=0&sid=2201057821&pid=2028597139&timestamp=20260811061748&Channel_ID=0116_2600034600-99000-201600010024503&ProgramID=608807420&ParentNodeID=-99&assertID=2201057821&client_ip=58.144.198.77&SecurityKey=20260811061748&promotionId=&mvid=2201057821&mcid=500020&playurlVersion=ZQ-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=d6904ba2e92442f0e8ff8d8ce84cae42&sv=10004&ct=android
CCTV1综合,http://play.kankanlive.com/live/1698234869325962.m3u8
CCTV2财经,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/cctv/cctv2hd/1500/index.m3u8?msisdn=61ced533efdbf11080b53360f15d90ff&mdspid=&spid=699004&netType=0&sid=5500346945&pid=2028597139&timestamp=20260811060430&Channel_ID=0116_2600034600-99000-201600010013587&ProgramID=631780532&ParentNodeID=-99&assertID=5500346945&client_ip=36.134.130.104&SecurityKey=20260811060430&promotionId=&mvid=5101064231&mcid=500020&playurlVersion=ZQ-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=16128719a11fcc3a2d2d0bbfd353b42c&sv=10004&ct=android
CCTV3综艺,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv3hd/2000/index.m3u8?msisdn=eb94380af0e288a5a8d1282600d83a45&mdspid=&spid=699004&netType=0&sid=5500212864&pid=2028597139&timestamp=20260811062321&Channel_ID=0116_2600034600-99000-201600010041375&ProgramID=624878271&ParentNodeID=-99&assertID=5500212864&client_ip=58.144.196.75&SecurityKey=20260811062321&promotionId=&mvid=5100001683&mcid=500020&playurlVersion=ZQ-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=e4df8f3ae41ec05c1a34b05753f7b6da&sv=10004&ct=android
CCTV3综艺,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv3hd/2000/index.m3u8?msisdn=eb94380af0e288a5a8d1282600d83a45&mdspid=&spid=699004&netType=0&sid=5500212864&pid=2028597139&timestamp=20260811062250&Channel_ID=0116_2600034600-99000-201600010093605&ProgramID=624878271&ParentNodeID=-99&assertID=5500212864&client_ip=58.144.198.49&SecurityKey=20260811062250&promotionId=&mvid=5100001683&mcid=500020&playurlVersion=ZQ-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=89dd244372ed3915ad6021cb30f30c29&sv=10004&ct=android
CCTV3综艺,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv3hd/2000/index.m3u8?msisdn=61ced533efdbf11080b53360f15d90ff&mdspid=&spid=699004&netType=0&sid=5500212864&pid=2028597139&timestamp=20260811061520&Channel_ID=0116_2600034600-99000-201600010095370&ProgramID=624878271&ParentNodeID=-99&assertID=5500212864&client_ip=58.144.197.191&SecurityKey=20260811061520&promotionId=&mvid=5100001683&mcid=500020&playurlVersion=ZQ-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=eec4c32657e9331505a3474fbf0da48c&sv=10004&ct=android
CCTV4中文国际,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/cctv/cctv4hd/1500/index.m3u8?msisdn=eb94380af0e288a5a8d1282600d83a45&mdspid=&spid=699004&netType=0&sid=5500346947&pid=2028597139&timestamp=20260811062431&Channel_ID=0116_2600034600-99000-201600010092941&ProgramID=631780421&ParentNodeID=-99&assertID=5500346947&client_ip=58.144.196.104&SecurityKey=20260811062431&promotionId=&mvid=5101064235&mcid=500020&playurlVersion=ZQ-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=18a82556b1b1fd6fd59c2785ac50b17e&sv=10004&ct=android
CCTV4中文国际,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/cctv/cctv4hd/1500/index.m3u8?msisdn=eb94380af0e288a5a8d1282600d83a45&mdspid=&spid=699004&netType=0&sid=5500346947&pid=2028597139&timestamp=20260811062357&Channel_ID=0116_2600034600-99000-201600010073254&ProgramID=631780421&ParentNodeID=-99&assertID=5500346947&client_ip=58.144.199.30&SecurityKey=20260811062357&promotionId=&mvid=5101064235&mcid=500020&playurlVersion=ZQ-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=bd429c58c18888bd9405d4200d4ebb0a&sv=10004&ct=android
CCTV4中文国际,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/cctv/cctv4hd/1500/index.m3u8?msisdn=5e6a25133498273a44d60d48b7d4f0d4&mdspid=&spid=699004&netType=0&sid=5500346947&pid=2028597139&timestamp=20260811061902&Channel_ID=0116_2600034600-99000-201600010047393&ProgramID=631780421&ParentNodeID=-99&assertID=5500346947&client_ip=58.144.198.42&SecurityKey=20260811061902&promotionId=&mvid=5101064235&mcid=500020&playurlVersion=ZQ-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=f677a2b48120efeecba58b567d09b7a7&sv=10004&ct=android
CCTV4中文国际,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/cctv/cctv4hd/1500/index.m3u8?msisdn=5e6a25133498273a44d60d48b7d4f0d4&mdspid=&spid=699004&netType=0&sid=5500346947&pid=2028597139&timestamp=20260811061832&Channel_ID=0116_2600034600-99000-201600010018545&ProgramID=631780421&ParentNodeID=-99&assertID=5500346947&client_ip=58.144.196.114&SecurityKey=20260811061832&promotionId=&mvid=5101064235&mcid=500020&playurlVersion=ZQ-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=ab3933745e8124242f7beab4c2e5032c&sv=10004&ct=android
CCTV4中文国际,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/cctv/cctv4hd/1500/index.m3u8?msisdn=61ced533efdbf11080b53360f15d90ff&mdspid=&spid=699004&netType=0&sid=5500346947&pid=2028597139&timestamp=20260811061419&Channel_ID=0116_2600034600-99000-201600010047503&ProgramID=631780421&ParentNodeID=-99&assertID=5500346947&client_ip=58.144.197.34&SecurityKey=20260811061419&promotionId=&mvid=5101064235&mcid=500020&playurlVersion=ZQ-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=e7dbe73bb958bfdc1558db07619622fe&sv=10004&ct=android
